contract_id,category,budget_usd,compliance_history,urgency,contract_duration_days,num_line_items,lead_time_buffer_days,vendor_score,past_disputes,vendor_is_local,previous_contracts,region,delayed
CT-04319,Services,15528.38,54,High,30,12,49,6.2,0,0,2,LATAM,0
CT-01624,Software,35261.35,54,Critical,180,15,16,7.4,0,1,0,Asia,0
CT-03414,Hardware,34186.14,65,High,365,7,43,6.9,0,0,6,Europe,1
CT-06372,Networking,6881.1,31,Critical,120,13,34,7.0,2,0,18,Asia,1
CT-02001,Software,77003.57,59,High,180,8,18,9.0,0,0,6,Asia,0
CT-02454,Software,65350.61,89,Critical,120,12,26,9.0,0,0,5,Europe,0
CT-01980,Software,137106.56,100,Critical,365,7,37,8.5,0,1,16,Asia,1
CT-00539,Cloud License,14044.71,73,High,60,15,42,5.0,1,0,5,Europe,0
CT-04060,Software,52657.15,34,Low,180,10,14,3.2,2,1,3,Asia,1
CT-01906,Services,43500.03,69,High,90,11,45,3.9,1,1,10,Asia,1
CT-00669,Cloud License,28928.47,49,Medium,45,3,32,9.9,2,1,7,LATAM,1
CT-03202,Networking,28706.27,42,High,45,3,30,6.6,0,1,13,Asia,0
CT-04324,Software,77732.07,40,Medium,90,12,51,8.3,0,0,5,LATAM,1
CT-01261,Services,27347.65,43,Critical,60,4,15,9.6,0,1,19,Asia,1
CT-07523,Networking,103494.99,51,Medium,60,6,29,7.6,0,1,4,LATAM,1
CT-05197,Software,37967.74,80,Low,365,6,42,3.4,0,1,15,LATAM,0
CT-07240,Software,154999.57,60,High,120,5,49,3.9,0,0,2,LATAM,0
CT-06441,Cloud License,341234.62,53,High,365,11,28,4.0,0,0,16,LATAM,1
CT-01412,Software,10988.44,27,Low,120,15,55,6.5,0,1,1,North America,0
CT-01582,Networking,24308.34,60,Low,120,12,40,9.4,0,0,8,LATAM,1
CT-02820,Cloud License,35506.95,23,Medium,270,11,57,4.4,0,0,12,Europe,1
CT-05587,Cloud License,256722.19,23,Medium,365,14,29,10.0,2,0,4,LATAM,1
CT-05845,Cloud License,54923.18,67,Critical,120,1,43,4.4,0,0,9,LATAM,0
CT-07257,Networking,401598.02,51,High,90,2,38,3.6,0,0,11,LATAM,1
CT-05327,Cloud License,7554.99,82,Critical,365,15,16,4.3,0,0,12,North America,0
CT-02891,Hardware,114225.74,71,Medium,365,10,42,5.2,0,1,15,LATAM,0
CT-05754,Cloud License,26535.91,68,Critical,45,11,58,7.5,2,0,6,Europe,0
CT-05933,Services,25441.64,87,Medium,180,2,39,6.7,0,1,15,North America,1
CT-04705,Hardware,18195.34,66,Critical,60,13,33,6.5,2,0,1,LATAM,0
CT-04407,Hardware,46970.39,53,Medium,90,8,30,5.1,1,1,7,North America,0
CT-03228,Services,500000,16,Low,60,9,21,7.2,0,0,3,LATAM,1
CT-01101,Software,336905.88,65,Critical,45,3,53,6.8,0,1,1,Europe,0
CT-04593,Software,69383.64,48,Critical,90,14,49,1.4,0,1,3,Asia,0
CT-03236,Cloud License,32820.65,71,High,120,12,23,7.0,2,1,17,Asia,0
CT-05692,Hardware,10689.6,49,Medium,60,9,8,7.8,1,0,14,North America,0
CT-03861,Networking,144762.5,69,Critical,60,14,39,9.5,0,1,7,Europe,0
CT-03595,Hardware,19240.24,38,Medium,30,5,42,6.0,0,0,19,Europe,1
CT-04995,Networking,28154.36,58,Low,270,5,38,8.3,0,0,10,North America,1
CT-03340,Hardware,119735.4,41,Critical,365,11,3,7.6,0,1,5,Asia,1
CT-06895,Software,40186.49,46,Medium,270,15,56,9.4,0,1,10,Europe,1
CT-05599,Software,82178.76,57,Critical,30,13,47,5.2,1,1,9,North America,1
CT-06511,Software,332659.02,78,Low,365,9,52,5.9,0,1,7,LATAM,1
CT-06438,Services,17058.22,65,High,90,2,23,4.1,0,0,9,Europe,0
CT-07556,Services,64743.52,63,Low,120,3,3,6.0,1,0,6,Europe,1
CT-07538,Cloud License,130028.03,70,Critical,45,6,7,7.0,2,0,8,LATAM,0
CT-00501,Hardware,35830.73,48,High,270,14,60,7.3,0,0,19,North America,0
CT-00985,Cloud License,159771.39,72,Low,365,5,15,6.8,1,0,0,Asia,0
CT-03563,Cloud License,115541.26,92,Critical,60,5,57,7.8,0,1,8,LATAM,0
CT-06433,Services,11160.52,78,Critical,90,4,18,10.0,1,0,9,North America,0
CT-04983,Cloud License,151473.61,82,Low,270,5,21,6.6,1,0,0,Asia,0
CT-02337,Networking,12863.68,60,High,365,6,34,4.9,0,1,2,LATAM,1
CT-02986,Hardware,500000,61,Critical,30,11,53,8.1,1,0,13,Europe,1
CT-00967,Software,33539.93,94,Low,270,2,41,4.5,0,1,17,Europe,0
CT-04143,Cloud License,123754.52,65,Critical,60,2,54,6.6,0,1,19,Europe,0
CT-02161,Software,63708.76,76,Critical,180,15,26,7.1,0,0,9,Asia,0
CT-00908,Hardware,14966.26,74,Critical,60,8,43,5.7,0,0,8,LATAM,1
CT-02970,Hardware,52112.42,40,Critical,120,9,50,4.1,0,0,5,North America,1
CT-02782,Cloud License,25547.52,36,Low,60,2,54,6.9,0,0,13,Asia,0
CT-02321,Networking,45022.1,84,Low,180,11,7,8.8,0,1,11,Europe,0
CT-06125,Software,45692.64,67,Critical,90,6,59,5.4,0,0,15,Asia,0
CT-00087,Cloud License,500000,29,Critical,180,14,43,2.4,0,0,15,Asia,1
CT-03428,Hardware,13231.39,45,High,90,4,10,5.6,1,1,7,LATAM,1
CT-05224,Cloud License,31875.6,40,Low,30,14,24,6.4,0,0,20,North America,1
CT-03251,Software,33711.82,79,Critical,30,12,58,8.5,0,1,2,North America,0
CT-06829,Services,126164.52,79,High,60,6,41,6.4,0,1,3,North America,1
CT-07604,Hardware,21087.37,60,Low,90,10,13,5.7,0,1,18,Europe,0
CT-00329,Cloud License,30244.19,5,Medium,90,4,7,4.2,0,0,18,Asia,1
CT-05408,Software,44204.13,68,High,270,13,29,5.6,1,1,4,Europe,1
CT-05186,Cloud License,238663.59,48,Critical,180,11,26,5.1,0,1,15,North America,1
CT-02355,Cloud License,111250.07,58,High,90,5,16,8.0,1,0,15,North America,1
CT-06496,Software,162706.5,74,Low,30,6,48,6.7,1,1,19,LATAM,1
CT-00958,Hardware,35256.44,55,Critical,270,1,34,4.7,0,0,11,LATAM,1
CT-03498,Networking,2174.61,71,Critical,30,13,53,6.7,1,0,7,Europe,0
CT-06062,Cloud License,82082.8,69,High,30,8,48,8.4,0,0,3,Europe,0
CT-02495,Hardware,25373.47,80,Medium,60,14,52,9.4,0,0,15,Asia,0
CT-07483,Software,41826.14,81,Critical,45,11,58,7.5,2,1,19,Europe,1
CT-05969,Hardware,106140.43,76,Medium,365,9,3,3.3,1,0,18,LATAM,1
CT-03024,Networking,16780.62,76,Low,30,11,52,6.2,1,1,9,LATAM,0
CT-04096,Networking,408163.9,60,Medium,30,8,27,8.4,0,1,18,LATAM,0
CT-01196,Services,17128.61,86,Low,30,2,34,6.9,0,1,5,North America,0
CT-03608,Software,16085.38,83,Medium,45,8,43,7.6,0,0,2,Europe,0
CT-07860,Cloud License,342116.72,72,Medium,30,3,44,5.9,0,1,0,Asia,1
CT-00650,Hardware,96008.83,75,Critical,30,10,48,1.9,0,0,4,LATAM,0
CT-04852,Software,26466.73,55,Medium,120,11,41,5.1,0,1,17,Europe,0
CT-06489,Hardware,120073.86,62,Low,30,2,6,5.9,0,0,1,North America,1
CT-07812,Software,188388.16,72,Low,30,8,25,4.5,0,0,6,Asia,1
CT-07831,Services,72689.57,65,High,270,9,56,4.9,0,1,12,North America,1
CT-05689,Services,81921.02,50,Low,180,8,25,7.5,1,1,19,Europe,1
CT-06387,Services,15989.78,41,High,365,10,57,3.9,0,1,7,North America,0
CT-02056,Networking,38368.67,65,Medium,365,8,39,4.4,1,0,10,LATAM,1
CT-03504,Software,54638.89,43,Critical,270,3,33,8.5,0,1,8,Europe,0
CT-02329,Networking,7871.52,59,Low,180,9,14,1.7,2,1,15,Asia,1
CT-02333,Software,82819.19,86,Medium,365,7,48,9.8,0,0,14,LATAM,0
CT-02078,Services,8362.63,56,Critical,90,8,20,6.5,0,1,16,Asia,1
CT-04443,Software,78988.18,70,Low,45,2,33,5.8,0,0,6,LATAM,1
CT-03770,Hardware,138750.64,61,High,365,5,55,9.5,0,0,18,North America,0
CT-07618,Cloud License,197943.76,17,High,270,15,34,10.0,0,1,3,Asia,0
CT-05795,Services,46469.22,62,Medium,270,12,23,6.0,1,0,14,LATAM,1
CT-05167,Hardware,26657.74,48,High,90,2,5,6.1,1,0,19,North America,1
CT-04663,Hardware,81865.55,100,Critical,365,8,45,1.3,1,1,6,Asia,1
CT-05799,Services,109871.61,66,High,120,15,17,4.9,3,1,17,North America,0
CT-00572,Cloud License,500000,84,Critical,60,9,45,5.5,0,0,14,Europe,1
CT-01618,Software,96669.1,76,Critical,120,13,25,7.3,2,1,14,LATAM,0
CT-00497,Cloud License,173911.97,88,Critical,365,12,20,7.3,1,1,0,North America,0
CT-05471,Cloud License,90312.72,65,Low,365,15,41,5.3,0,1,2,North America,1
CT-04608,Hardware,61602.02,55,Low,45,7,59,10.0,2,0,13,LATAM,1
CT-06117,Software,500000,47,High,270,4,41,6.7,0,1,6,LATAM,0
CT-05760,Hardware,135648.26,59,Critical,120,1,56,6.6,0,0,12,Europe,0
CT-01629,Software,146913.9,51,Medium,120,14,11,5.9,0,1,9,Europe,1
CT-00471,Hardware,52902.8,45,Low,120,6,19,7.5,0,1,0,LATAM,1
CT-02529,Cloud License,219082.52,60,Low,60,10,21,6.1,0,1,4,North America,0
CT-00812,Services,10023.88,51,Low,270,14,12,8.2,0,1,14,Asia,1
CT-04537,Hardware,58392.38,77,Medium,30,9,44,4.8,0,0,13,Asia,1
CT-03844,Software,2893.47,54,Critical,270,12,50,3.1,0,0,7,Asia,0
CT-01670,Software,28087.34,75,Critical,30,11,17,4.6,0,0,3,Asia,0
CT-03681,Hardware,9973.49,35,High,60,7,32,8.9,0,0,18,North America,0
CT-07832,Software,309067.93,87,Critical,180,8,28,6.3,0,0,4,Asia,0
CT-06136,Hardware,163575.15,39,Medium,365,11,11,4.4,0,1,2,LATAM,1
CT-04652,Software,12195.9,63,Critical,60,8,22,4.7,0,1,7,Asia,0
CT-02050,Software,500000,44,Medium,365,1,6,4.2,0,0,7,Asia,1
CT-07948,Hardware,11177.68,43,Critical,30,6,32,6.5,0,0,2,LATAM,0
CT-03969,Networking,13301.73,37,High,270,6,30,6.4,0,0,18,Europe,0
CT-07121,Hardware,113647.86,80,High,180,15,57,7.1,2,1,12,Europe,1
CT-06601,Hardware,379200.55,41,High,45,10,16,5.7,1,0,19,Asia,1
CT-06516,Services,29161.36,43,High,270,8,27,6.3,0,0,7,North America,1
CT-02034,Networking,51512.52,63,High,120,5,54,8.2,0,1,6,LATAM,0
CT-07742,Services,39909.84,71,Critical,45,10,51,8.9,0,0,8,Europe,0
CT-02188,Cloud License,40159.62,94,Critical,90,4,28,8.1,0,0,13,Europe,0
CT-06736,Networking,2640.85,68,Critical,365,5,4,5.1,0,0,5,North America,0
CT-00496,Services,20791.93,74,Critical,365,13,31,6.0,1,0,19,Asia,1
CT-07449,Software,5889.24,49,Critical,180,1,14,7.8,3,0,2,North America,1
CT-04806,Hardware,88983.49,63,Critical,90,10,54,5.2,0,0,18,LATAM,0
CT-07017,Software,36421.27,35,Medium,180,14,44,7.1,1,0,18,Europe,1
CT-04425,Hardware,11015.77,72,Low,45,14,57,7.9,0,1,8,North America,0
CT-08000,Services,199389.18,47,Low,365,7,51,4.2,2,0,15,Europe,1
CT-04861,Networking,17372.67,62,High,365,13,3,7.7,1,1,1,LATAM,0
CT-07843,Cloud License,65049.02,33,Critical,270,5,19,7.4,3,1,6,North America,1
CT-06038,Networking,79771.68,59,High,180,13,35,9.2,0,0,2,LATAM,1
CT-07210,Services,99445.39,67,High,45,2,23,6.9,0,0,17,Asia,1
CT-04045,Services,103123.41,84,Medium,30,4,11,7.8,0,1,4,Asia,1
CT-03124,Cloud License,52060.0,68,High,365,11,7,10.0,1,0,20,LATAM,1
CT-02893,Cloud License,47300.61,45,Critical,90,12,11,6.6,1,0,19,Asia,1
CT-07426,Networking,202066.56,58,High,45,5,50,7.4,0,1,6,Europe,0
CT-03628,Services,23677.36,18,Low,30,14,29,7.0,2,0,19,North America,0
CT-02358,Hardware,22479.38,53,Low,45,9,17,8.4,0,1,12,Europe,1
CT-06398,Networking,21538.07,69,Critical,365,6,21,6.8,2,0,14,North America,1
CT-03600,Hardware,182987.42,44,Low,270,12,43,6.0,0,0,20,Asia,1
CT-05582,Networking,8702.97,77,Medium,180,4,36,8.0,0,1,19,Europe,0
CT-04233,Services,230325.62,21,High,365,1,31,6.6,0,1,18,Europe,0
CT-06567,Networking,27858.95,41,Medium,60,12,26,8.1,1,0,10,Asia,1
CT-03533,Cloud License,71336.68,52,Critical,30,6,21,7.1,1,1,15,North America,1
CT-07423,Services,219023.14,54,Low,45,2,34,9.4,0,1,7,Asia,0
CT-06754,Software,19089.63,86,High,45,1,26,6.7,0,0,8,Asia,0
CT-03765,Services,79830.16,52,Low,30,10,55,2.9,3,0,1,Europe,1
CT-06275,Software,83517.33,63,Critical,120,1,19,7.4,0,1,19,Asia,0
CT-05580,Networking,58092.13,64,Low,60,5,17,8.1,0,0,13,Europe,0
CT-06236,Services,42187.17,45,Low,120,10,20,9.7,0,0,1,LATAM,1
CT-02534,Software,14740.75,75,High,365,8,52,7.3,0,1,1,North America,1
CT-05181,Software,102542.49,74,High,90,7,48,4.2,0,0,2,LATAM,1
CT-02205,Services,500000,35,Critical,365,13,21,5.3,1,1,19,North America,1
CT-06892,Networking,19698.63,43,Medium,45,9,23,3.4,1,0,19,LATAM,1
CT-07141,Cloud License,43437.69,60,Medium,365,7,45,4.7,3,0,20,Asia,1
CT-01223,Hardware,137372.21,69,High,270,4,45,4.7,1,0,0,Europe,1
CT-03560,Software,193454.4,74,Medium,45,7,53,8.0,1,0,13,North America,0
CT-03907,Cloud License,313721.41,36,Critical,270,14,9,5.7,2,0,20,Asia,1
CT-04201,Hardware,117229.19,69,Medium,60,1,59,6.3,3,0,19,Europe,0
CT-07193,Networking,26291.33,69,Medium,30,14,18,8.4,0,1,18,North America,0
CT-03026,Software,133672.31,71,Low,30,4,8,5.1,0,0,12,LATAM,1
CT-06838,Software,122509.91,32,High,270,3,31,6.6,0,0,5,Asia,0
CT-05474,Services,58585.16,83,Medium,120,5,29,7.4,0,0,2,Europe,0
CT-02269,Cloud License,107771.6,51,Low,120,5,50,4.0,0,1,2,LATAM,0
CT-00694,Networking,93318.07,90,High,45,8,46,3.5,3,1,7,Asia,1
CT-06955,Networking,343731.35,96,High,270,4,40,6.7,1,0,0,LATAM,1
CT-03948,Hardware,13920.93,56,Low,120,6,10,5.1,1,1,7,Asia,0
CT-00736,Services,24357.14,46,Medium,270,13,31,5.3,0,0,7,Asia,1
CT-01647,Hardware,21377.87,59,Low,270,4,3,3.9,1,0,14,Europe,1
CT-06127,Networking,55021.76,55,Critical,90,11,54,9.1,1,0,18,Asia,0
CT-07787,Networking,57629.7,56,Medium,120,4,46,5.6,0,0,14,Asia,1
CT-00340,Cloud License,100405.16,46,Medium,270,8,33,7.3,0,1,0,Asia,0
CT-00871,Networking,47605.78,79,Low,45,13,47,6.9,1,0,19,Asia,0
CT-05450,Cloud License,6366.2,54,Medium,365,14,55,4.3,0,1,15,Europe,0
CT-06944,Software,106901.05,65,High,365,1,48,4.9,0,1,6,LATAM,1
CT-05213,Services,248491.54,73,Critical,365,1,23,6.7,0,0,5,North America,0
CT-06681,Services,98529.96,66,Medium,45,11,37,7.0,0,1,6,North America,0
CT-01493,Services,154945.8,81,High,45,12,38,7.7,0,0,11,Europe,0
CT-01166,Hardware,35023.77,87,Medium,60,1,26,7.1,0,1,12,LATAM,0
CT-03478,Networking,140208.55,70,Critical,180,14,20,5.8,0,0,2,Europe,0
CT-07106,Software,57716.23,19,Critical,45,9,55,5.5,0,0,14,LATAM,0
CT-02587,Networking,242292.76,66,High,120,2,4,6.6,1,0,1,Europe,0
CT-02126,Hardware,12267.88,68,Critical,30,9,44,5.0,0,0,4,Europe,1
CT-01659,Hardware,152444.61,38,Low,90,2,38,6.1,0,0,0,LATAM,0
CT-04071,Cloud License,222042.19,77,Low,90,3,41,3.7,2,1,3,Europe,1
CT-04169,Cloud License,14092.17,52,Low,45,14,33,9.5,0,0,12,Europe,0
CT-06512,Services,28895.08,42,Low,60,15,5,5.7,1,0,5,LATAM,0
CT-06617,Hardware,97503.75,66,Critical,90,10,49,6.3,0,1,11,Europe,1
CT-07169,Cloud License,6711.99,53,Medium,60,7,48,7.2,0,1,11,LATAM,0
CT-02990,Cloud License,29998.29,5,High,270,4,11,5.9,0,0,20,North America,0
CT-05041,Networking,369463.27,62,Low,365,12,27,9.0,0,1,19,Asia,1
CT-00971,Cloud License,13637.69,73,Medium,60,7,38,9.5,0,1,6,LATAM,0
CT-03539,Networking,6439.39,41,Critical,30,9,36,4.6,0,0,17,Europe,1
CT-02936,Networking,96292.35,73,Critical,270,4,36,7.0,0,1,20,Europe,1
CT-05964,Networking,9428.13,29,Low,365,12,11,6.6,0,1,17,North America,0
CT-07229,Networking,41343.37,46,Critical,90,5,10,1.4,0,0,7,Europe,1
CT-01776,Services,181120.5,26,Critical,30,2,60,4.6,0,1,7,Asia,1
CT-02525,Software,48530.18,78,Medium,90,11,58,5.6,0,1,11,North America,0
CT-00884,Networking,22774.79,71,Medium,270,3,38,4.6,3,1,7,North America,0
CT-01833,Services,5133.26,84,Medium,180,14,40,3.4,1,0,15,Asia,1
CT-02208,Hardware,16974.21,77,Medium,270,15,19,4.4,0,1,3,Europe,0
CT-07103,Networking,30975.51,29,Critical,365,12,36,7.4,0,0,15,North America,1
CT-06871,Hardware,70550.12,82,Low,365,6,22,5.9,0,1,2,Asia,1
CT-05549,Networking,46232.65,92,Medium,90,2,28,10.0,2,0,7,North America,1
CT-06981,Services,29111.63,100,Low,270,5,28,7.7,1,0,4,North America,0
CT-05253,Services,50815.2,53,Low,270,6,54,8.2,0,1,10,Asia,1
CT-07267,Hardware,500000,65,High,365,12,16,5.7,0,0,2,North America,1
CT-00219,Cloud License,9467.46,22,Low,45,15,9,4.2,0,0,9,Asia,0
CT-03044,Hardware,3254.97,65,Critical,45,2,52,4.6,0,1,1,Asia,1
CT-05734,Cloud License,87548.07,45,Medium,90,10,33,3.7,0,0,20,North America,1
CT-00963,Networking,26511.41,72,High,30,2,27,7.4,0,0,16,Asia,0
CT-05887,Cloud License,41376.95,49,Critical,120,15,15,4.3,1,1,18,Europe,0
CT-06618,Services,53213.12,51,Critical,270,9,41,9.2,0,1,5,Europe,0
CT-00348,Networking,69379.58,71,High,30,11,39,7.3,2,0,13,North America,0
CT-01808,Hardware,104240.35,82,Critical,270,8,28,5.8,0,0,7,North America,1
CT-02138,Software,106043.93,42,Medium,270,10,15,7.5,0,1,9,North America,0
CT-06113,Networking,500000,74,Critical,90,15,23,7.8,0,1,15,Asia,1
CT-03235,Services,97406.1,54,High,120,10,3,7.5,2,1,10,North America,1
CT-05645,Services,4352.34,83,Low,365,9,45,5.9,1,0,14,North America,0
CT-01065,Networking,30034.6,97,High,180,1,12,5.6,2,0,1,Europe,1
CT-00611,Services,407759.37,93,Medium,45,12,50,6.1,1,1,8,Europe,0
CT-03646,Hardware,189287.59,70,High,60,10,10,7.6,1,1,20,Asia,1
CT-05807,Networking,100316.05,100,High,60,13,32,8.1,1,0,7,Asia,1
CT-02650,Software,22403.54,58,Critical,365,4,47,5.1,2,0,9,Asia,0
CT-02845,Services,10237.46,70,Low,180,6,15,8.0,1,0,8,Asia,1
CT-04460,Cloud License,24585.55,55,High,120,13,18,8.8,2,0,12,Asia,0
CT-03512,Services,55747.18,71,High,90,2,11,4.9,0,1,11,Asia,0
CT-04835,Cloud License,28409.47,65,High,45,12,26,6.8,0,0,2,LATAM,0
CT-02155,Hardware,5160.94,65,Medium,270,15,20,2.9,2,1,3,Asia,1
CT-04950,Hardware,20731.52,44,Medium,180,14,59,7.0,0,0,11,North America,0
CT-05829,Services,302833.7,78,High,60,13,26,9.2,0,0,13,North America,0
CT-01796,Cloud License,6257.69,53,High,120,5,9,7.2,0,0,3,Europe,0
CT-03976,Hardware,114364.06,59,High,120,11,10,7.9,1,0,1,Asia,1
CT-06386,Software,88277.3,77,Medium,30,7,60,5.6,0,1,8,LATAM,0
CT-01213,Services,40378.21,89,High,90,12,17,6.2,0,0,9,LATAM,0
CT-05238,Cloud License,72303.67,68,Low,90,3,52,6.7,0,0,14,Asia,0
CT-00252,Software,4613.51,64,Medium,180,9,59,2.7,2,1,8,North America,1
CT-01592,Hardware,73249.93,41,Low,45,15,48,4.3,1,0,16,North America,0
CT-01574,Software,10557.59,43,Critical,60,11,32,8.3,0,0,20,Asia,0
CT-07732,Hardware,67854.04,36,High,60,3,22,7.5,2,1,9,North America,1
CT-06692,Software,78028.67,58,Low,90,10,50,4.1,0,1,7,LATAM,1
CT-07640,Networking,278468.76,68,Medium,270,9,33,7.0,1,0,3,Europe,1
CT-00158,Software,36492.68,76,Critical,45,6,19,9.2,0,1,14,Europe,1
CT-05145,Hardware,49872.69,43,Low,365,1,14,8.0,0,0,3,Asia,1
CT-00069,Services,17456.18,99,Critical,180,15,42,7.1,0,0,14,Europe,0
CT-02930,Cloud License,15475.23,82,Low,30,7,32,7.8,2,0,19,LATAM,1
CT-02768,Software,108717.16,92,High,365,12,44,6.1,0,1,15,Europe,0
CT-06595,Services,91601.07,75,Medium,30,1,41,6.6,0,1,17,North America,0
CT-06731,Cloud License,26371.22,76,High,90,12,7,5.9,0,0,17,Europe,0
CT-05485,Software,251725.34,99,High,120,12,58,10.0,0,1,20,Europe,0
CT-02876,Cloud License,9381.65,64,Critical,90,10,59,5.6,0,0,17,Asia,0
CT-05510,Hardware,292168.51,35,Medium,45,11,60,7.1,0,0,10,Asia,0
CT-00077,Networking,43936.95,52,Medium,270,12,9,8.2,0,0,8,Asia,0
CT-02659,Hardware,35521.9,46,Medium,120,14,26,5.7,0,0,15,North America,1
CT-01690,Hardware,11783.01,61,High,90,7,22,4.1,0,0,7,North America,1
CT-06891,Hardware,318705.26,39,Critical,120,12,7,6.1,0,0,4,LATAM,1
CT-05800,Hardware,99904.76,81,Low,60,4,6,7.1,3,1,18,Asia,1
CT-04577,Cloud License,15801.12,68,High,120,13,11,7.0,1,1,9,LATAM,1
CT-05907,Hardware,88782.56,52,Critical,45,10,16,7.0,0,1,4,Asia,1
CT-04873,Hardware,27804.16,73,High,270,5,23,8.5,0,1,1,LATAM,1
CT-06551,Services,94629.49,48,Medium,30,14,10,8.6,1,0,8,North America,1
CT-01748,Cloud License,185825.87,96,Medium,270,8,37,6.3,1,1,19,Asia,0
CT-04520,Hardware,19567.9,61,Critical,270,9,24,6.3,1,0,6,Asia,0
CT-05545,Hardware,9288.78,75,Low,365,8,32,3.8,0,0,10,Europe,0
CT-02019,Cloud License,4001.33,42,Low,365,7,37,4.6,0,0,7,North America,0
CT-07739,Networking,299040.1,56,Low,90,11,46,8.6,0,0,10,North America,1
CT-01786,Hardware,14022.93,17,High,45,14,50,4.7,1,0,10,Asia,1
CT-04130,Cloud License,120779.15,37,High,180,1,41,5.8,0,1,8,Europe,0
CT-06989,Cloud License,74699.37,66,Low,120,14,7,3.2,2,0,14,North America,1
CT-03256,Cloud License,20179.45,60,Low,270,1,47,5.6,1,0,15,Asia,0
CT-06632,Hardware,20486.62,43,High,120,5,15,7.0,0,1,5,LATAM,1
CT-06173,Software,65119.6,90,High,45,3,30,6.5,0,0,1,Asia,0
CT-07279,Services,48517.91,60,Medium,365,8,6,6.5,0,0,5,Asia,1
CT-04530,Services,47516.25,61,High,30,9,42,6.7,1,0,17,LATAM,0
CT-00461,Cloud License,16478.79,52,High,45,6,5,6.3,3,0,8,Asia,1
CT-02324,Services,95690.2,47,Low,60,9,6,8.1,2,1,14,Asia,1
CT-01958,Networking,42087.83,53,Low,30,14,29,5.6,0,1,5,North America,0
CT-01910,Networking,85318.18,73,Medium,365,11,8,6.5,2,0,18,Asia,1
CT-02649,Cloud License,500000,46,Critical,270,2,30,6.3,0,0,3,Asia,1
CT-07569,Software,11265.66,92,Critical,60,14,12,8.0,0,0,5,Asia,1
CT-00367,Hardware,18378.84,74,Low,60,15,40,7.0,2,1,0,Asia,1
CT-01389,Services,15844.32,80,Medium,180,13,54,7.4,1,1,9,LATAM,1
CT-06568,Cloud License,29864.95,54,Low,45,8,41,6.0,0,1,19,North America,0
CT-02372,Networking,55914.86,56,Medium,90,6,48,5.4,0,0,19,Europe,0
CT-00874,Services,95260.6,58,Low,30,10,49,8.5,0,0,3,LATAM,0
CT-06589,Services,350791.7,66,Medium,60,12,17,6.4,0,0,1,Europe,0
CT-03141,Services,37851.81,68,High,270,9,19,7.8,0,0,3,LATAM,1
CT-02636,Hardware,500000,89,Low,180,5,57,7.7,0,1,14,LATAM,0
CT-02668,Cloud License,8417.1,50,Low,60,15,60,6.5,0,0,19,North America,1
CT-04501,Cloud License,31089.32,43,Low,30,15,57,3.8,2,1,7,Europe,0
CT-03491,Software,208489.92,37,Critical,120,7,53,6.9,0,0,14,LATAM,1
CT-01562,Software,25825.28,73,Low,45,2,19,6.8,0,1,0,Europe,0
CT-05521,Networking,172978.2,84,Medium,45,12,22,5.7,0,0,4,Asia,0
CT-05678,Cloud License,3669.17,63,High,180,14,60,4.9,0,1,12,LATAM,0
CT-07021,Hardware,500000,71,Medium,45,10,26,4.7,1,0,3,Europe,0
CT-01984,Networking,500000,82,High,180,10,17,6.8,0,1,3,Asia,1
CT-05511,Services,93311.34,69,Critical,180,10,24,7.6,0,0,5,Europe,0
CT-04973,Hardware,148765.66,43,Medium,365,6,9,3.5,0,0,12,LATAM,1
CT-05063,Hardware,13035.61,62,Medium,45,13,25,4.0,0,1,10,Asia,1
CT-06596,Services,9384.48,46,Critical,60,9,36,9.5,1,0,9,Europe,0
CT-07096,Networking,86003.45,79,Medium,365,15,18,8.3,1,0,20,Asia,0
CT-03189,Cloud License,90097.15,46,High,120,3,55,8.1,0,0,7,Asia,0
CT-07242,Software,179506.59,97,High,45,6,49,6.0,0,0,15,North America,0
CT-00264,Hardware,196881.43,66,Low,90,15,19,4.9,0,0,12,North America,0
CT-04731,Hardware,2614.44,92,Low,120,13,57,6.9,0,0,4,North America,0
CT-02278,Software,112539.85,88,Medium,120,5,12,4.2,0,1,13,Europe,1
CT-02995,Software,40508.92,72,High,30,1,20,7.4,0,0,19,LATAM,0
CT-01947,Hardware,54356.91,41,Medium,180,15,56,5.9,0,0,20,North America,0
CT-04374,Cloud License,43964.56,65,Low,180,5,59,6.7,1,1,3,Asia,0
CT-00206,Hardware,130186.77,75,High,60,15,54,7.4,0,1,4,North America,0
CT-05500,Cloud License,48018.97,41,Medium,90,7,8,6.4,0,1,19,North America,0
CT-04516,Networking,500000,66,Low,120,8,30,7.1,0,1,18,North America,0
CT-03096,Cloud License,98746.02,93,Medium,30,14,54,5.7,0,0,17,Europe,0
CT-04715,Software,19381.09,68,High,30,14,27,8.6,1,0,19,Europe,0
CT-06562,Services,71435.13,55,Medium,120,4,13,8.5,1,0,2,Asia,1
CT-01885,Hardware,22460.96,38,Medium,60,14,29,6.8,0,0,15,LATAM,1
CT-04917,Hardware,500000,63,High,270,14,46,2.3,0,1,20,Asia,0
CT-07768,Services,125535.79,57,Critical,60,10,9,5.7,1,0,18,North America,1
CT-01252,Networking,75722.35,73,Critical,90,10,45,7.6,2,1,8,North America,1
CT-07316,Services,36034.87,61,Low,270,6,58,4.6,0,1,4,Asia,1
CT-03032,Hardware,267196.4,45,Medium,45,13,48,8.1,0,1,16,LATAM,1
